Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,lak404d.map,0,1,0,0,0.14538498362526298,0.0
A*,lak404d.map,0,1,0,0,0.024411012418568134,0.0
Weighted A*,lak404d.map,0,1,0,0,0.005359994247555733,0.0
Chance-Constrained A*,lak404d.map,0,1,0,0,0.027891015633940697,0.0
CVaR A*,lak404d.map,0,1,0,0,0.015855999663472176,0.0
Risk-Penalized A*,lak404d.map,0,1,0,0,0.0025609915610402822,0.0
Risk-Penalized Dijkstra,lak404d.map,0,1,0,0,0.0013660173863172531,0.0
Risk-Penalized Greedy,lak404d.map,0,1,0,0,0.004075991455465555,0.0
BFS,lak404d.map,0,1,0,0,0.029355986043810844,0.0
DFS,lak404d.map,0,1,0,0,0.005987007170915604,0.0
Dijkstra,lak404d.map,0,1,0,0,0.0030779920052736998,0.0
Greedy,lak404d.map,0,1,0,0,0.0015459954738616943,0.0
