Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,den020d.map,127,1049,1,0,2.99995401292108,257.0
A*,den020d.map,127,1055,1,0,2.7451929927337915,540.0
Weighted A*,den020d.map,139,316,1,0,0.9987619996536523,730.0
Chance-Constrained A*,den020d.map,0,42009,0,0,152.13826700346544,0.0
CVaR A*,den020d.map,0,42009,0,0,190.4941789980512,0.0
Risk-Penalized A*,den020d.map,0,0,0,0,0.0,0.0
Risk-Penalized Dijkstra,den020d.map,0,0,0,0,0.0,0.0
Risk-Penalized Greedy,den020d.map,149,185,1,0,0.47563601401634514,309.0
BFS,den020d.map,0,0,0,0,0.0,0.0
DFS,den020d.map,597,2406,1,0,1.7828669806476682,2337.0
Dijkstra,den020d.map,0,0,0,0,0.0,0.0
Greedy,den020d.map,147,170,1,0,0.3576509770937264,829.0
