Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,lak109d.map,28,69,1,0,0.21048201597295702,70.0
A*,lak109d.map,28,69,1,0,0.13726801262237132,150.0
Weighted A*,lak109d.map,28,28,1,0,0.07757000275887549,150.0
Chance-Constrained A*,lak109d.map,28,2698,1,0,10.150366026209667,70.0
CVaR A*,lak109d.map,28,2698,1,0,42.89665000396781,70.0
Risk-Penalized A*,lak109d.map,32,198,1,0,0.4960950172971934,45.0
Risk-Penalized Dijkstra,lak109d.map,32,224,1,0,0.44089698349125683,45.0
Risk-Penalized Greedy,lak109d.map,30,44,1,0,0.11100000119768083,55.0
BFS,lak109d.map,28,258,1,0,0.2782230149023235,150.0
DFS,lak109d.map,28,60,1,0,0.03806900349445641,172.0
Dijkstra,lak109d.map,28,243,1,0,0.40991901187226176,150.0
Greedy,lak109d.map,28,28,1,0,0.06697600474581122,150.0
