Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,den308d.map,89,781,1,0,2.6944359997287393,328.0
A*,den308d.map,89,841,1,0,1.787291985237971,537.0
Weighted A*,den308d.map,89,294,1,0,0.7530830043833703,537.0
Chance-Constrained A*,den308d.map,0,35201,0,0,142.00401000562124,0.0
CVaR A*,den308d.map,0,35201,0,0,195.64278298639692,0.0
Risk-Penalized A*,den308d.map,91,1891,1,0,4.660386999603361,167.0
Risk-Penalized Dijkstra,den308d.map,91,2807,1,0,6.49459901615046,167.0
Risk-Penalized Greedy,den308d.map,99,516,1,0,1.1129759950563312,257.0
BFS,den308d.map,89,2776,1,0,3.1095890153665096,537.0
DFS,den308d.map,631,2524,1,0,2.1326480200514197,1256.0
Dijkstra,den308d.map,89,2750,1,0,5.298042000504211,537.0
Greedy,den308d.map,89,310,1,0,0.6359490216709673,537.0
