Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,orz302d.map,129,898,1,0,2.5731310015544295,0.0
A*,orz302d.map,129,1341,1,0,2.739754010690376,480.0
Weighted A*,orz302d.map,133,141,1,0,0.3687730059027672,783.0
Chance-Constrained A*,orz302d.map,0,84681,0,0,380.04287699004635,0.0
CVaR A*,orz302d.map,0,84681,0,0,365.9921540238429,0.0
Risk-Penalized A*,orz302d.map,129,942,1,0,2.175528003135696,0.0
Risk-Penalized Dijkstra,orz302d.map,129,4034,1,0,8.521591022145003,0.0
Risk-Penalized Greedy,orz302d.map,133,133,1,0,0.3789449983742088,12.0
BFS,orz302d.map,129,4302,1,0,4.191068990621716,326.0
DFS,orz302d.map,619,5238,1,0,4.8840229865163565,1297.0
Dijkstra,orz302d.map,129,4275,1,0,7.710949023021385,480.0
Greedy,orz302d.map,135,136,1,0,0.3039459988940507,813.0
