Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,den407d.map,52,245,1,0,1.3761960144620389,91.0
A*,den407d.map,52,267,1,0,0.5828540015500039,230.0
Weighted A*,den407d.map,52,54,1,0,0.17058299272321165,230.0
Chance-Constrained A*,den407d.map,0,7525,0,0,28.333014983218163,0.0
CVaR A*,den407d.map,0,7525,0,0,63.38010900071822,0.0
Risk-Penalized A*,den407d.map,58,593,1,0,1.5157689922489226,24.0
Risk-Penalized Dijkstra,den407d.map,58,749,1,0,1.652780018048361,24.0
Risk-Penalized Greedy,den407d.map,56,56,1,0,0.16733500524424016,77.0
BFS,den407d.map,52,777,1,0,0.8082710264716297,124.0
DFS,den407d.map,144,349,1,0,0.1910190039779991,629.0
Dijkstra,den407d.map,52,759,1,0,1.3139829970896244,230.0
Greedy,den407d.map,52,54,1,0,0.13130999286659062,230.0
