Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,orz500d.map,288,3733,1,0,12.166686006821692,272.0
A*,orz500d.map,288,4892,1,0,11.141149996547028,502.0
Weighted A*,orz500d.map,288,293,1,0,0.9381899726577103,569.0
Chance-Constrained A*,orz500d.map,0,414505,0,0,2023.5915209923405,0.0
CVaR A*,orz500d.map,0,414505,0,0,2247.1272310067434,0.0
Risk-Penalized A*,orz500d.map,296,3650,1,0,10.614661005092785,0.0
Risk-Penalized Dijkstra,orz500d.map,296,13659,1,0,37.302170996554196,0.0
Risk-Penalized Greedy,orz500d.map,294,904,1,0,2.376093005295843,49.0
BFS,orz500d.map,288,14131,1,0,16.833304980536923,1038.0
DFS,orz500d.map,1168,11118,1,0,11.634908994892612,2308.0
Dijkstra,orz500d.map,288,14126,1,0,28.996445005759597,542.0
Greedy,orz500d.map,288,293,1,0,0.8554710075259209,569.0
