Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,orz105d.map,53,172,1,0,0.5880819808226079,147.0
A*,orz105d.map,53,178,1,0,0.3773050266318023,209.0
Weighted A*,orz105d.map,53,65,1,0,0.1630769984330982,209.0
Chance-Constrained A*,orz105d.map,53,4365,1,0,17.04024098580703,129.0
CVaR A*,orz105d.map,53,4365,1,0,18.184654996730387,129.0
Risk-Penalized A*,orz105d.map,57,500,1,0,1.2505039921961725,80.0
Risk-Penalized Dijkstra,orz105d.map,57,645,1,0,1.3234580110292882,80.0
Risk-Penalized Greedy,orz105d.map,55,64,1,0,0.17361398204229772,128.0
BFS,orz105d.map,53,663,1,0,0.6522070034407079,192.0
DFS,orz105d.map,59,373,1,0,0.31557600595988333,178.0
Dijkstra,orz105d.map,53,652,1,0,1.0545649856794626,209.0
Greedy,orz105d.map,57,63,1,0,0.1367929799016565,242.0
