Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,den520d.map,282,3550,1,0,10.885588999371976,0.0
A*,den520d.map,282,4403,1,0,10.307952994480729,570.0
Weighted A*,den520d.map,308,995,1,0,3.051020990824327,747.0
Chance-Constrained A*,den520d.map,0,263169,0,0,1300.0716569949873,0.0
CVaR A*,den520d.map,0,263169,0,0,1394.5924639992882,0.0
Risk-Penalized A*,den520d.map,282,3550,1,0,9.350470994831994,0.0
Risk-Penalized Dijkstra,den520d.map,282,19099,1,0,50.369142001727596,0.0
Risk-Penalized Greedy,den520d.map,334,394,1,0,1.201139995828271,106.0
BFS,den520d.map,282,19646,1,0,22.519960009958595,366.0
DFS,den520d.map,6868,20662,1,0,17.049310001311824,8090.0
Dijkstra,den520d.map,282,19636,1,0,39.97981402790174,570.0
Greedy,den520d.map,340,383,1,0,0.9614339796826243,1846.0
