Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,den012d.map,374,10407,1,0,29.224626981886104,683.0
A*,den012d.map,374,10889,1,0,23.46649600076489,683.0
Weighted A*,den012d.map,390,6625,1,0,15.238980995491147,1496.0
Chance-Constrained A*,den012d.map,0,434001,0,0,2284.446031990228,0.0
CVaR A*,den012d.map,0,434001,0,0,2361.6622910194565,0.0
Risk-Penalized A*,den012d.map,378,10538,1,0,26.49052400374785,0.0
Risk-Penalized Dijkstra,den012d.map,378,22047,1,0,55.80477899638936,0.0
Risk-Penalized Greedy,den012d.map,520,3095,1,0,6.601247005164623,239.0
BFS,den012d.map,374,22382,1,0,26.09244899940677,683.0
DFS,den012d.map,2894,7599,1,0,5.448388023069128,5854.0
Dijkstra,den012d.map,374,22347,1,0,44.52291000052355,683.0
Greedy,den012d.map,514,2965,1,0,5.847929016454145,2514.0
