Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,brc505d.map,333,2404,1,0,7.681944000069052,890.0
A*,brc505d.map,333,4253,1,0,9.827211004449055,1218.0
Weighted A*,brc505d.map,335,1347,1,0,3.1848679936956614,1224.0
Chance-Constrained A*,brc505d.map,0,201493,0,0,829.8155980010051,0.0
CVaR A*,brc505d.map,0,201493,0,0,898.1175800145138,0.0
Risk-Penalized A*,brc505d.map,345,7124,1,0,16.69926001341082,414.0
Risk-Penalized Dijkstra,brc505d.map,345,21910,1,0,54.18608299805783,414.0
Risk-Penalized Greedy,brc505d.map,397,1308,1,0,2.73618201026693,743.0
BFS,brc505d.map,333,23271,1,0,25.98255398334004,1181.0
DFS,brc505d.map,2039,4577,1,0,2.883341978304088,4525.0
Dijkstra,brc505d.map,333,23129,1,0,45.37888499908149,1218.0
Greedy,brc505d.map,379,1283,1,0,2.32317898189649,1676.0
