Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,lak201d.map,0,2209,0,0,6.241694005439058,0.0
A*,lak201d.map,0,2209,0,0,4.262511996785179,0.0
Weighted A*,lak201d.map,0,2209,0,0,4.9840889987535775,0.0
Chance-Constrained A*,lak201d.map,0,164305,0,0,688.4024180180859,0.0
CVaR A*,lak201d.map,0,164305,0,0,844.2872260056902,0.0
Risk-Penalized A*,lak201d.map,0,2209,0,0,4.929198999889195,0.0
Risk-Penalized Dijkstra,lak201d.map,0,2209,0,0,4.487978003453463,0.0
Risk-Penalized Greedy,lak201d.map,0,2209,0,0,3.6593959957826883,0.0
BFS,lak201d.map,0,2209,0,0,2.0960160181857646,0.0
DFS,lak201d.map,0,2209,0,0,2.147353981854394,0.0
Dijkstra,lak201d.map,0,2209,0,0,3.7939999892842025,0.0
Greedy,lak201d.map,0,2209,0,0,3.528102010022849,0.0
