Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,orz901d.map,689,10845,1,0,37.74668899131939,553.0
A*,orz901d.map,689,13558,1,0,32.991382002364844,2263.0
Weighted A*,orz901d.map,707,8830,1,0,22.973825020017102,2903.0
Chance-Constrained A*,orz901d.map,0,1629913,0,0,10502.403253980447,0.0
CVaR A*,orz901d.map,0,1629913,0,0,11414.007157000015,0.0
Risk-Penalized A*,orz901d.map,693,16365,1,0,46.99874500511214,236.0
Risk-Penalized Dijkstra,orz901d.map,693,33546,1,0,92.92311800527386,236.0
Risk-Penalized Greedy,orz901d.map,735,6924,1,0,16.603411990217865,489.0
BFS,orz901d.map,689,32366,1,0,44.82504501356743,1877.0
DFS,orz901d.map,4101,14861,1,0,14.13117500487715,7645.0
Dijkstra,orz901d.map,689,32324,1,0,74.95748600922525,2263.0
Greedy,orz901d.map,735,6891,1,0,14.985082001658157,3541.0
