Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,brc200d.map,0,2964,0,0,7.393598003545776,0.0
A*,brc200d.map,0,2964,0,0,6.2635960057377815,0.0
Weighted A*,brc200d.map,0,2964,0,0,6.133468996267766,0.0
Chance-Constrained A*,brc200d.map,0,441409,0,0,2879.5689920079894,0.0
CVaR A*,brc200d.map,0,441409,0,0,2489.6330480114557,0.0
Risk-Penalized A*,brc200d.map,0,2964,0,0,6.834891013568267,0.0
Risk-Penalized Dijkstra,brc200d.map,0,2964,0,0,5.998288979753852,0.0
Risk-Penalized Greedy,brc200d.map,0,2964,0,0,5.275702977087349,0.0
BFS,brc200d.map,0,2964,0,0,2.8489170072134584,0.0
DFS,brc200d.map,0,2964,0,0,2.846446994226426,0.0
Dijkstra,brc200d.map,0,2964,0,0,4.957817000104114,0.0
Greedy,brc200d.map,0,2964,0,0,5.154899001354352,0.0
