Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,lak304d.map,221,2338,1,0,7.544218999100849,70.0
A*,lak304d.map,221,2352,1,0,4.824884992558509,1181.0
Weighted A*,lak304d.map,225,391,1,0,1.074253988917917,1188.0
Chance-Constrained A*,lak304d.map,0,149769,0,0,653.6417510069441,0.0
CVaR A*,lak304d.map,0,149769,0,0,741.0443559929263,0.0
Risk-Penalized A*,lak304d.map,221,3996,1,0,9.91866600816138,70.0
Risk-Penalized Dijkstra,lak304d.map,221,15217,1,0,38.82411800441332,70.0
Risk-Penalized Greedy,lak304d.map,253,493,1,0,1.2909200158901513,144.0
BFS,lak304d.map,221,16532,1,0,18.669048004085198,1162.0
DFS,lak304d.map,1717,11447,1,0,10.70760699803941,4269.0
Dijkstra,lak304d.map,221,16481,1,0,32.43899799417704,1181.0
Greedy,lak304d.map,251,448,1,0,1.0130039881914854,1422.0
