Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,den900d.map,131,526,1,0,2.061926992610097,1.0
A*,den900d.map,131,1529,1,0,3.2298540172632784,421.0
Weighted A*,den900d.map,149,501,1,0,1.4127649774309248,538.0
Chance-Constrained A*,den900d.map,0,65537,0,0,255.87570600328036,0.0
CVaR A*,den900d.map,0,65537,0,0,334.5689950219821,0.0
Risk-Penalized A*,den900d.map,131,1122,1,0,2.958282013423741,1.0
Risk-Penalized Dijkstra,den900d.map,131,4346,1,0,10.112449002917856,1.0
Risk-Penalized Greedy,den900d.map,173,243,1,0,0.6395930249709636,140.0
BFS,den900d.map,131,4847,1,0,5.313219007803127,421.0
DFS,den900d.map,623,1508,1,0,0.8204499899875373,850.0
Dijkstra,den900d.map,131,4829,1,0,9.034681017510593,421.0
Greedy,den900d.map,193,250,1,0,0.5475799844134599,1468.0
