Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,orz100d.map,882,59543,1,0,226.60768998321146,2507.0
A*,orz100d.map,882,62185,1,0,161.9458119967021,3750.0
Weighted A*,orz100d.map,890,55001,1,0,156.3580380170606,3792.0
Chance-Constrained A*,orz100d.map,0,650961,0,0,3584.512547997292,0.0
CVaR A*,orz100d.map,0,650961,0,0,4053.704428981291,0.0
Risk-Penalized A*,orz100d.map,904,65275,1,0,199.65255301212892,426.0
Risk-Penalized Dijkstra,orz100d.map,904,96067,1,0,283.30116500728764,426.0
Risk-Penalized Greedy,orz100d.map,1198,17881,1,0,41.360851988429204,1448.0
BFS,orz100d.map,882,94329,1,0,126.50020900764503,3539.0
DFS,orz100d.map,9116,48114,1,0,49.48242401587777,12462.0
Dijkstra,orz100d.map,882,94072,1,0,229.34883201378398,3131.0
Greedy,orz100d.map,1232,17511,1,0,37.1330120251514,6014.0
