Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,den011d.map,0,671,0,0,1.9341139995958656,0.0
A*,den011d.map,0,671,0,0,1.2275810004211962,0.0
Weighted A*,den011d.map,0,671,0,0,1.4919560053385794,0.0
Chance-Constrained A*,den011d.map,0,164997,0,0,701.71212501009,0.0
CVaR A*,den011d.map,0,164997,0,0,757.5403400114737,0.0
Risk-Penalized A*,den011d.map,0,671,0,0,1.643255993258208,0.0
Risk-Penalized Dijkstra,den011d.map,0,671,0,0,1.2536540161818266,0.0
Risk-Penalized Greedy,den011d.map,0,671,0,0,1.0471149871591479,0.0
BFS,den011d.map,0,671,0,0,0.6078180158510804,0.0
DFS,den011d.map,0,671,0,0,0.5778449994977564,0.0
Dijkstra,den011d.map,0,671,0,0,1.0206490114796907,0.0
Greedy,den011d.map,0,671,0,0,1.0042490030173212,0.0
