Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,brc503d.map,398,12545,1,0,39.91665199282579,536.0
A*,brc503d.map,398,12748,1,0,26.195742015261203,599.0
Weighted A*,brc503d.map,398,3258,1,0,7.974529988132417,599.0
Chance-Constrained A*,brc503d.map,0,328961,0,0,1530.9818820096552,0.0
CVaR A*,brc503d.map,0,328961,0,0,1682.2199769958388,0.0
Risk-Penalized A*,brc503d.map,416,14892,1,0,37.314792978577316,13.0
Risk-Penalized Dijkstra,brc503d.map,416,27778,1,0,70.32148499274626,13.0
Risk-Penalized Greedy,brc503d.map,414,907,1,0,2.353187999688089,551.0
BFS,brc503d.map,398,27996,1,0,31.572486012009904,734.0
DFS,brc503d.map,6196,48806,1,0,47.817725979257375,5304.0
Dijkstra,brc503d.map,398,27907,1,0,55.20192001131363,596.0
Greedy,brc503d.map,412,852,1,0,1.889000996015966,725.0
