Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,lak203d.map,41,323,1,0,1.1869739973917603,12.0
A*,lak203d.map,41,355,1,0,0.7089739956427366,87.0
Weighted A*,lak203d.map,43,49,1,0,0.13223200221545994,133.0
Chance-Constrained A*,lak203d.map,41,11886,1,0,45.64344501704909,12.0
CVaR A*,lak203d.map,41,11886,1,0,50.309134006965905,12.0
Risk-Penalized A*,lak203d.map,41,434,1,0,1.1681320029310882,12.0
Risk-Penalized Dijkstra,lak203d.map,41,856,1,0,1.9374839903321117,12.0
Risk-Penalized Greedy,lak203d.map,41,45,1,0,0.14840802759863436,32.0
BFS,lak203d.map,41,1017,1,0,1.1092000058852136,87.0
DFS,lak203d.map,151,479,1,0,0.3597899922169745,266.0
Dijkstra,lak203d.map,41,1004,1,0,1.7904790001921356,87.0
Greedy,lak203d.map,45,50,1,0,0.11502898996695876,155.0
