Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,den202d.map,38,325,1,0,1.1902439873665571,13.0
A*,den202d.map,38,346,1,0,0.7114270119927824,85.0
Weighted A*,den202d.map,38,38,1,0,0.11686401558108628,85.0
Chance-Constrained A*,den202d.map,0,6241,0,0,58.65103501128033,0.0
CVaR A*,den202d.map,0,6241,0,0,26.050966000184417,0.0
Risk-Penalized A*,den202d.map,38,378,1,0,1.081724010873586,13.0
Risk-Penalized Dijkstra,den202d.map,38,506,1,0,1.186162990052253,13.0
Risk-Penalized Greedy,den202d.map,38,45,1,0,0.14055101200938225,13.0
BFS,den202d.map,38,549,1,0,0.5996699910610914,85.0
DFS,den202d.map,160,393,1,0,0.2581409935373813,477.0
Dijkstra,den202d.map,38,542,1,0,1.0209440079052001,85.0
Greedy,den202d.map,38,38,1,0,0.10683402069844306,85.0
