Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,orz203d.map,22,94,1,0,0.26380500639788806,42.0
A*,orz203d.map,22,94,1,0,0.18579000607132912,199.0
Weighted A*,orz203d.map,22,22,1,0,0.05288602551445365,199.0
Chance-Constrained A*,orz203d.map,0,2661,0,0,9.73387699923478,0.0
CVaR A*,orz203d.map,0,2661,0,0,10.923591995378956,0.0
Risk-Penalized A*,orz203d.map,22,197,1,0,0.4851739795412868,42.0
Risk-Penalized Dijkstra,orz203d.map,22,234,1,0,0.5100470152683556,42.0
Risk-Penalized Greedy,orz203d.map,22,35,1,0,0.08498100214637816,42.0
BFS,orz203d.map,22,239,1,0,0.26816100580617785,42.0
DFS,orz203d.map,38,88,1,0,0.052077986765652895,201.0
Dijkstra,orz203d.map,22,230,1,0,0.41197199607267976,199.0
Greedy,orz203d.map,22,22,1,0,0.07172799087129533,199.0
