Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,den000d.map,0,48906,0,0,156.29493701271713,0.0
A*,den000d.map,0,48906,0,0,125.55247900309041,0.0
Weighted A*,den000d.map,0,48906,0,0,180.55258999811485,0.0
Chance-Constrained A*,den000d.map,0,706213,0,0,3933.5255249752663,0.0
CVaR A*,den000d.map,0,706213,0,0,4090.6895519874524,0.0
Risk-Penalized A*,den000d.map,0,48906,0,0,138.11884200549684,0.0
Risk-Penalized Dijkstra,den000d.map,0,48906,0,0,126.61722299526446,0.0
Risk-Penalized Greedy,den000d.map,0,48906,0,0,110.42883800109848,0.0
BFS,den000d.map,0,48906,0,0,56.67990498477593,0.0
DFS,den000d.map,0,48906,0,0,55.890659015858546,0.0
Dijkstra,den000d.map,0,48906,0,0,103.21837401716039,0.0
Greedy,den000d.map,0,48906,0,0,99.24231100012548,0.0
