Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,den602d.map,0,1,0,0,0.029709015507251024,0.0
A*,den602d.map,0,1,0,0,0.006724992999807,0.0
Weighted A*,den602d.map,0,1,0,0,0.002221000613644719,0.0
Chance-Constrained A*,den602d.map,0,1,0,0,0.006270012818276882,0.0
CVaR A*,den602d.map,0,1,0,0,0.0034640252124518156,0.0
Risk-Penalized A*,den602d.map,0,1,0,0,0.002194981789216399,0.0
Risk-Penalized Dijkstra,den602d.map,0,1,0,0,0.0013550161384046078,0.0
Risk-Penalized Greedy,den602d.map,0,1,0,0,0.0023649772629141808,0.0
BFS,den602d.map,0,1,0,0,0.006284011760726571,0.0
DFS,den602d.map,0,1,0,0,0.0017569982446730137,0.0
Dijkstra,den602d.map,0,1,0,0,0.001401989720761776,0.0
Greedy,den602d.map,0,1,0,0,0.001367996446788311,0.0
