Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,Milan_0_256.map,200,4484,1,0,57.43493098998442,0.0
A*,Milan_0_256.map,200,5342,1,0,31.29659898695536,940.0
Weighted A*,Milan_0_256.map,220,386,1,0,2.7325260161887854,1272.0
Chance-Constrained A*,Milan_0_256.map,0,262145,0,0,5842.5952040124685,0.0
CVaR A*,Milan_0_256.map,0,262145,0,0,6805.410190019757,0.0
Risk-Penalized A*,Milan_0_256.map,200,4484,1,0,35.21132099558599,0.0
Risk-Penalized Dijkstra,Milan_0_256.map,200,38405,1,0,341.3576740131248,0.0
Risk-Penalized Greedy,Milan_0_256.map,236,287,1,0,2.4832779890857637,93.0
BFS,Milan_0_256.map,200,41016,1,0,153.5028779762797,0.0
DFS,Milan_0_256.map,6496,40469,1,0,202.53446701099165,10280.0
Dijkstra,Milan_0_256.map,200,40972,1,0,374.17802098207176,940.0
Greedy,Milan_0_256.map,230,278,1,0,4.940158018143848,1384.0
