Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,Sydney_0_512.map,772,938,1,0,17.385794984875247,0.0
A*,Sydney_0_512.map,772,84865,1,0,657.3481489904225,1179.0
Weighted A*,Sydney_0_512.map,772,772,1,0,7.655252993572503,1179.0
Chance-Constrained A*,Sydney_0_512.map,0,1048577,0,0,18452.622243989026,0.0
CVaR A*,Sydney_0_512.map,0,1048577,0,0,21525.054860976525,0.0
Risk-Penalized A*,Sydney_0_512.map,772,76493,1,0,684.5869609969668,0.0
Risk-Penalized Dijkstra,Sydney_0_512.map,772,179775,1,0,1582.6841050002258,0.0
Risk-Penalized Greedy,Sydney_0_512.map,776,776,1,0,8.110610011499375,35.0
BFS,Sydney_0_512.map,772,180092,1,0,756.0113130020909,1179.0
DFS,Sydney_0_512.map,25412,96292,1,0,302.758202975383,11868.0
Dijkstra,Sydney_0_512.map,772,179893,1,0,1313.256374996854,1179.0
Greedy,Sydney_0_512.map,772,772,1,0,7.572992995847017,1179.0
