Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,NewYork_1_512.map,696,91551,1,0,1042.4079390068073,496.0
A*,NewYork_1_512.map,696,91794,1,0,729.7531960066408,2068.0
Weighted A*,NewYork_1_512.map,780,12705,1,0,108.909821981797,2007.0
Chance-Constrained A*,NewYork_1_512.map,0,1048577,0,0,39096.5142470086,0.0
CVaR A*,NewYork_1_512.map,0,1048577,0,0,34369.28984502447,0.0
Risk-Penalized A*,NewYork_1_512.map,704,91053,1,0,993.6617930070497,1.0
Risk-Penalized Dijkstra,NewYork_1_512.map,704,182934,1,0,2281.941969995387,1.0
Risk-Penalized Greedy,NewYork_1_512.map,922,3486,1,0,60.94795200624503,459.0
BFS,NewYork_1_512.map,696,183376,1,0,1194.1729929822031,2455.0
DFS,NewYork_1_512.map,25534,177499,1,0,887.3512490245048,26286.0
Dijkstra,NewYork_1_512.map,696,183345,1,0,1454.4723459985107,1868.0
Greedy,NewYork_1_512.map,944,3129,1,0,21.517582004889846,4326.0
