Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,Berlin_0_256.map,283,3692,1,0,27.874569001141936,354.0
A*,Berlin_0_256.map,283,5847,1,0,34.31390901096165,800.0
Weighted A*,Berlin_0_256.map,295,2443,1,0,16.213195980526507,940.0
Chance-Constrained A*,Berlin_0_256.map,0,262145,0,0,3596.20682100649,0.0
CVaR A*,Berlin_0_256.map,0,262145,0,0,4038.88542499044,0.0
Risk-Penalized A*,Berlin_0_256.map,287,5498,1,0,36.077835015021265,0.0
Risk-Penalized Dijkstra,Berlin_0_256.map,287,39314,1,0,285.3971389995422,0.0
Risk-Penalized Greedy,Berlin_0_256.map,311,776,1,0,5.3898069891147316,244.0
BFS,Berlin_0_256.map,283,39768,1,0,139.89342498825863,420.0
DFS,Berlin_0_256.map,2705,43957,1,0,145.675970998127,3151.0
Dijkstra,Berlin_0_256.map,283,39630,1,0,229.43148500053212,800.0
Greedy,Berlin_0_256.map,329,770,1,0,3.9085239986889064,1425.0
