Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
ZEN,NewYork_0_256.map,270,6927,1,0,55.22326199570671,0.0
A*,NewYork_0_256.map,270,9124,1,0,57.060010003624484,898.0
Weighted A*,NewYork_0_256.map,312,2342,1,0,16.797247022623196,592.0
Chance-Constrained A*,NewYork_0_256.map,0,262145,0,0,3584.6979030175135,0.0
CVaR A*,NewYork_0_256.map,0,262145,0,0,3932.1421469794586,0.0
Risk-Penalized A*,NewYork_0_256.map,270,6961,1,0,56.67767001432367,0.0
Risk-Penalized Dijkstra,NewYork_0_256.map,270,44597,1,0,377.5999750068877,0.0
Risk-Penalized Greedy,NewYork_0_256.map,326,646,1,0,4.469072999199852,77.0
BFS,NewYork_0_256.map,270,44944,1,0,154.85751800588332,646.0
DFS,NewYork_0_256.map,5442,31726,1,0,92.951061000349,7674.0
Dijkstra,NewYork_0_256.map,270,44922,1,0,269.46665000286885,898.0
Greedy,NewYork_0_256.map,324,600,1,0,3.8901469961274415,920.0
